name,cluster_id
Broiled Chicken (Half),2499
Preserved Cherries,6438
Soups,3208
Beef Stew,9297
Bismark Herring,4349
New Orleans Fizz,1587
Beef a la Mode,3366
Vermicelli Soup,3769
Galantine of Chicken,1073
French Vermouth,7247
Fruit Jelly,3392
Barsac,6588
Herring Salad,2299
Parsley Omelet,4256
Rhine Wine,332
Cold Roast Beef Sandwich,38
Broiled guinea chicken,5488
Mortadella,9678
Haricots de Lima,2336
Rosbif,1769
Ale,568
Onion Soup,928
Mashed yellow turnips,8830
Apple tartlets,4545
Coffee (pot),4044
"Pommery & Greno, Sec",7997
Cheshire Cheese,3128
Mutton chops (2),3559
Banana fritters,6770
"Salad, Lettuce",8517
veal,851
Potatoes Lyonnaise,9578
Punch Lalla Rookh,6537
Pin Money Pickles,320
Preserved Fruits,3936
Oyster Milk Stew,6379
Bread and Butter Pudding,5016
Cup of Coffee,2062
Fried Oyster Plant,7183
Partridge,1588
Preserved Strawberries,7330
Codfish in Cream,7310
Consomme Bellevue,2596
"New asparagus, Hollandaise",8304
Fromages,540
Omelette with cheese,2081
Cheese Omelet,9004
Piper Heidsieck,9068
french beans,6563
Lamb Chop (1),9539
Cauliflower Hollandaise,7877
Certified Milk,3622
Eel in Jelly,2341
Baked Idaho Potatoes,8530
Wheatena,4950
Long Island rarebit,4191
Chipped Beef in Cream,6858
Cold Virginia Ham,3655
Mexican Slaw,7980
Beef Broth,5726
Pommes frites,9488
"Potatoes, hashed browned",3160
White Horse,4080
Jacket Potatoes,983
Honeydew Melon,8196
Budweiser Beer,1045
Baba au Rhum,890
Sorbet Creme de Menthe,6517
Bronx,2252
New Peas,36
Potatoes sautees,8327
Bacon Omelette,8226
"Pear, Melba",7209
Strawberry Sundae,8191
Bass Ale,8551
White Rock water,7034
Yorkshire ham,7011
"Oysters, stewed",6812
Cream of celery,3873
Stuffed Eggplant,4327
Fraises,340
Chocolate Eclair,119
Stewed Fresh Tomatoes,5214
Soda Scones,1078
Puree of split peas soup,9366
Plum Pudding,6749
Apricot Liqueur,4411
Hot Tea,6417
New Carrots,7261
English walnuts,979
Pickled Beets,7329
Quaker Oats,2613
Roast Pork,6937
Shredded Wheat Biscuit,2861
Boiled Eggs,7747
Cauliflower Polonaise,3474
Gateaux,6786
Apfel,2166
Plum pie,8865
Yarmouth Bloaters,1171
Half Chicken,7992
Peaches and cream,8045
Oyster Omelette,6973
Claret Lemonade,3801
Cherrystone Clam Cocktail,5776
Meringue Chantilly,3067
Sliced Pineapple,273
Blue Point Oyster Cocktail,2956
Red Cabbage,8376
"Ice Cream, Vanilla",5633
Rolled Ox Tongue,8158
Two Scrambled Eggs,4434
Club,1297
Sandwiches,3078
Alexander,3973
Assorted Eclairs (1),7063
Roast Duck,6628
Chocolate Pudding,2063
American Champagne,4813
Spaghetti Milanaise,1380
Cider,9458
Half Broiled Chicken,533
Kartoffel salat,132
Sardine,254
"Hors d'Oeuvre, Parisienne",7560
Butter Toast,7990
Swiss Cheese Sandwich,2069
Hashed in Cream Potatoes,6665
Waldorf,5425
Veal Chop,615
Calf's liver,3581
Scotch,583
Gin,7580
Eggs as Ordered,1203
Bran Muffins,1204
Cold Rice Pudding,2452
Strawberry Parfait,8301
Scrambled Eggs with Bacon,3975
Russian salad,9343
Canape Lorenzo,7987
Apple Pie a la Mode,8620
Chicken Okra Soup,387
Poland,3648
Pabst Blue Ribbon,7257
English Mutton Chops,7548
Chocolate with whipped cream,2542
Roast Squab,5264
Mints,3995
Chicken a la Maryland,8903
Plain Cake,3715
Swiss Cheese,9671
Old Taylor,5024
Cream Puffs,6324
Grouse,2799
Ruedesheimer,978
Milk Stew,4125
Brown bread,8090
Consomme Printaniere,9143
Potatoes Boiled,1313
Cinnamon Toast,1472
Fresh Fruit in Season,659
Canape of Sardines,5230
"Eggs, Poached on toast",8795
Oat Meal,1401
Stewed Fresh Peaches,8016
"Creme de Menthe, Green",2179
"Eggs, poached",3389
Scotch Broth,6891
Lobster Thermidor,6100
Steamed Finnan Haddie,7868
Veal Chops,615
"Veal Cutlet, breaded",9161
Sliced Banana,1992
Compote,1680
Comb Honey,1949
Hamburger,3805
Mushrooms on toast,723
Stewed Prunes with cream,1822
Omelet with mushrooms,8844
Caramel Custard,9309
"Ice Cream, Chocolate",8776
"Chocolate, pot",2331
Salisbury Steak,2926
Swiss Cheese,9671
Creme de Yvette,5808
Eggs,1240
Broiled Lamb Chops,9341
Rib of Beef,1622
Pineapple Ice,3668
Sugar Cured Ham,8931
Cup consomme,7652
Deviled Crabs,2691
Red Raven,1152
"Broiled Bluefish, Maitre d'Hotel",8217
Carrots and peas,9024
Dry Monopole,4567
Frozen Pudding,5370
Epinards,4388
"Moet & Chandon, Brut Imperial",6810
Gateaux Assortis,7619
Milk Shake,4299
Imperial,8661
Consomme Royale,7941
Cherries Jubilee,3019
"Veal Cutlet, Breaded, Tomato Sauce",2734
Cold Roast Beef,5716
Gekochte Eier,3431
Orange Curacao,7300
Jambon,3523
Bananas with cream,9408
POTATOES DUCHESSE,6300
Salzkartoffeln,4653
Chateau Latour Blanche,1153
SCOTCH WHISKEY,5649
Pommes,562
Bratkartoffeln,2915
French Vanilla Ice Cream,4000
Broiled Halibut,1462
Stewed Peaches,1858
"Chocolate, per pot",7777
Stewed Clams,7127
Kopfsalat,3224
Mock Turtle Soup,1225
Cold Jellied Consomme,2101
Combination,9713
Pumpernickel,1812
Steamed Potatoes,5210
Stewed Assorted Fruit,7688
"Stuffed Apple, Healy",3217
Tomato Omelet,9688
Fresh Pear,5636
"Ham, broiled",6773
Hashed Potatoes in Cream,3043
Cold Beef,7098
Two boiled eggs,8395
Stuffed tomato surprise,2313
Tutti-frutti ice cream,450
Old Fashioned Strawberry Shortcake,3109
Dewar's White Label,7003
"Leg of Mutton, Caper Sauce",2391
Compote of Fruit,5281
Schnitzel a la Holstein,8103
"Salad, Romaine",6879
Cantaloupe (Half),6509
Hearts of Lettuce Salad,9585
Bread and butter,6522
Guinness's Stout,9584
Stewed Figs,7299
Canned Peaches,6549
Omelet with Parsley,8983
Black and White,9164
Celery Hearts,6108
Potted Shrimps,5832
Jelly Omelette,6008
Cocoanut Layer Cake,5723
Spiegeleier,660
Pineapple Sundae,6313
Boiled potato,9717
Lettuce and Tomato salad,1033
Fresh Artichokes,2002
"Tea, Per Pot",1147
Corn Saute,118
Appolinaris,7153
Muscatel,3115
Mixed Olives,3340
Bacon,824
"Potatoes, sautees",7749
Roast veal,2019
Café,8302
Stuffed Celery,8971
Baked Apple and Cream,8917
Porter,3843
Bisque de Homard,8083
Strawberry Short Cake,1770
FRENCH ONION SOUP,6479
Napoleon,453
Sardines in Oil,6363
Fresh Lobster Cocktail,20
Pot of chocolate,6547
Zinfandel,1309
Angostura Bitters,3582
Oyster Soup,5290
Healy's Manhattan Sandwich,3017
Lyonnaise potatoes,9222
Canada Dry Ginger Ale,5367
Pork Chop,777
Demi-Tasse,4836
Griddle Cakes with Maple Syrup,612
Sliced Chicken Sandwich,3385
Plain Bread,1700
Schlitz Beer,3842
Assorted Bread,9506
Filet of sole,6935
Cold Beef Consomme,6823
Caviar Sandwich,2974
au gratin,5850
Fried Fresh Fish,6924
Bartlett Pears,6068
Cold Ox Tongue,8481
"Salad, Escarole",4761
Guinness Stout,8434
Egg Nog,6132
Extra sirloin,498
Ripe and Green Olives,7188
Camomille,8482
Jelly roll,4974
"Toast, Dry",4806
Pudding,2572
Saratoga Vichy,2024
Cottage,4314
Fresh Fruit,3024
Apple Tart,9693
Vanilla Eclairs,8514
Corn on the cob,7819
Special demi tasse,4548
California Cantaloupe,5202
Petite marmite soup,2320
Chicken Gumbo,134
The,3465
Puffed Wheat,7414
Club Steak,5773
Entrees,547
Lyonaise Potatoes,9222
Cherry Brandy,2267
Puree Potatoes,1748
Glace Vanille,7779
Tilleul,1896
Veuve Clicquot,1577
Vodka,489
Roast Beef Hash,5963
Fresh Stewed Rhubarb,9275
Vichy,2541
Iced Watermelon,3682
Top Sirloin,7486
"Potatoes, Hashed Brown",8272
Hot Consomme,877
Riesling,9283
"Creme de Menthe, White",1938
Sliced Tomatoes Salad,9426
Broiled Salmon,6854
Chicken Liver Omelette,9110
Chicken Omelette,1257
Tortoni,3999
tomato sauce,3712
Half Cantaloupe,9491
"Fried scallops, tartar sauce",9422
Broiled Fresh Mushrooms on Toast,5611
Bass' Ale,619
Clam Broth in cup,8143
Cafe Diable,466
Minute Steak,4558
Gold Seal,1912
Fried Perch    ,3005
BUCKWHEAT CAKES WITH MAPLE SYRUP,3229
St. Emilion,1690
Dry toast,182
Mutton Broth,7074
"Toast, Buttered",7413
Ry-Krisp,396
Endive,893
Peches,6418
Salmon Sandwich,5268
Venison Steak,2898
Forbidden Fruit,3281
Cold veal,3669
Rice Pudding with Cream,4167
Boiled Eggs (2),4721
Rhubarb Pie,1417
Braised Lettuce,5105
Brandy Cocktail,4518
Old Crow,6208
"Bacon, broiled",1720
Hornchen,2803
Pommes Parisienne,2099
Martell,129
Broiled Spanish Mackerel,8247
Puree Kartoffeln,5961
Salt Mackerel,7117
Preserved Pineapple,8784
Deviled lobster,9131
Pickled Herrings,8169
Black & White,1730
"Tea, cup",8578
Shad roe and bacon,9056
Dry or buttered toast,7822
Moet & Chandon Brut Imperial,6810
Amer Picon,1529
Tea with Lemon,7427
Cream of Asparagus Soup,3483
Stewed Pear,8976
Cream of Chicken,7731
Jellied Consomme,6089
Fromage de Brie,3922
Seltzer Lemonade,4844
John Collins,1645
"Calf's head, vinaigrette",8390
Fried sole,4243
Coffee (Cup),6756
Doughnuts,8723
Dry Martini,4659
Broiled sardines on toast,3354
German Fried Potatoes,2521
Red currant jelly,4673
"Ginger Ale, Domestic",9636
Onion Omelet,8436
Custard pie,2770
French Fried,5026
Chicken Consomme,2182
Chicken mayonnaise,543
Roast Sirloin of Beef,5499
Cocoa with Whipped Cream,6905
Brioches,5954
Cottage Fried Potatoes,8837
Bourbon,1392
Rice Krispies,4175
Omelet with tomatoes,8769
Field Salad,5898
Raw Oysters,5323
Grape-fruit,9580
Fleischbruhe,3100
Steak Tartare,6679
Fried Eggs (2),7831
Custard,8855
Little Necks clams,4724
Blue Points on half shell,8565
White Burgundy,4351
Sliced Hawaiian Pineapple,7456
Praline Ice Cream,6821
Salade de concombres,9391
French Pancakes,3393
"Salad, Tomato",7503
Squash Pie,5110
Mayonnaise of Lobster,8298
Western Sandwich,6699
fried,5068
Pommes au four,6633
Cold Dishes,4933
O'Brien Potatoes ,8814
"Vermouth, French",2207
Berries in Season,2135
Roast Chicken,2979
Pommes Duchesse,7373
Gin Sour,5112
Tutti-frutti,5060
Yorkshire rarebit,584
Canada Dry,3890
porridge,1946
Bordeaux rouge,6460
Omelet with Jelly,8880
Chicken Fricassee,8459
Sardines on toast,3354
Spanish Omelet,3453
PINEAPPLE ICE CREAM,1738
Domestic cigars,2372
Gemischtes Kompott,3816
Assorted Ice Cream,1026
Pluto Water,1478
Broiled sea bass,536
Imported Cigars,4707
Pistache,5252
Farina Pudding,4465
Scrambled Eggs with Tomatoes,1030
Fried Tomatoes,1206
Omelette soufflée,8645
Olives Farcies,3994
Brandy Sour,3209
Canned Pears,3049
Fried Onions,4489
Double Sirloin,5908
Fresh Apple Pie,5732
Cheddar,7943
Clos de Vougeot,2818
Sloe Gin Rickey,708
St. Germain soup,4160
Mousse au chocolat,3674
Pies in Season,4479
Small steak with onions,6241
Omelette with chicken livers,89
New Green Peas,8529
Oysters on the half shell,5289
Macaroni à l'Italienne,3357
Menthe,5668
Raisin,4203
Glass of Cream,5212
Bananas and cream,7420
Lamb chops (3),8424
Black tea,6523
Souffle Potatoes,8332
Heart of Lettuce,452
Smoked Nova Scotia salmon,3477
Coffee or Tea,3223
Steamed Oysters,7226
Sausages,8536
Chocolate cake,2486
"Fried smelts, Ravigote sauce",1214
"Asparagus, Hollandaise",1569
Celery with marrow,9
Codfish steak,5584
Fresh strawberries with cream,3136
Salted Pecans,5950
Crab cocktail,8280
Lettuce Sandwich,7297
Blanc Mange,863
Rump Steak,1375
Candied Yams,9423
Cold Chicken Broth,7338
Hors d'oeuvre variés,9635
Patisserie,2328
Deviled crab,1482
Italian Salad,8469
Hennessy,4061
Roast Rib of Beef,6568
Omelet with Cheese,8086
Beef Tongue,8615
Chateaubriant,8394
Hunter,3360
Shad roe,2297
Oyster Stew with Cream,9384
Assorted Cookies,7944
Fresh mushrooms on toast,8386
Puree of Tomato,2938
Oysters au gratin,5903
Salmon steak,6107
Mushroom Sauce,5958
Delmonico Potatoes,9028
Hearts of Palm,944
"Milk, glass",7181
Home fried potatoes,1068
Imported Caviar,3749
"Salt Mackerel, Broiled",7786
"cocoa, pot",7105
Fresh Strawberry Mousse,3152
Omelette aux confitures,9392
Whiskey Punch,7994
Birnen,3862
Plain toast,2281
Scotch Ale,5165
"Half Chicken, Romaine Salad",5433
Apple Strudel,1487
BROWNED POTATOES,4234
Beef Steak,7950
Bon Bons,1828
Top Sirloin Steak,7486
"Consomme, Julienne",5953
Rissole Potatoes,9213
Preserved Ginger,4427
Beetroot salad,9495
Stringless Beans,6809
Omelette with bacon,1295
Sausage,770
Imported Swiss,7281
Chocolate Mousse,6618
PETITS POIS FRAIS,7130
Perrier Water,7150
Fried Filet of Sole,646
Mocha,4694
Peaches,8179
Champagne,654
Fried Bananas,5315
Ice Cream with Cake,213
Chester Cheese,2539
Canape Caviar,7036
Filet of Herring,411
Puree of split peas,6702
Piesporter,2731
Old Fashioned Cocktail,1128
"Ice Cream, Coffee",2197
"Salad, Cucumber",4556
OMELETTE,1125
"Cauliflower, cream sauce",3560
Sliced Tomato,440
Glaces,6898
Shirred eggs,7259
Bisquit Tortoni,5648
Petits Pois a la francaise,9259
endive,893
Dutch,163
Cold Sliced Chicken,2514
Apple Jack,1383
Bordeaux blanc,6758
Cepes Bordelaise,6151
Ruhreier,841
Bacon and Egg Sandwich,7702
Omelette Confiture,6518
Gingerbread,2075
Claret Cup,5805
Brie Cheese,2370
Crab Meat,6312
"Salad, Lettuce and Tomato",8785
Haut Barsac,1196
New Boiled Potatoes,2633
Vegetable Dinner,8181
Hazelnut Ice Cream,4521
Port Wine,4525
Half spring chicken,8397
Tomato Surprise,6640
Ox-tongue,5646
Chipped beef,3167
Wilson,4748
Egg Nogg,640
Broiled Sweet Potatoes,1476
Boiled,341
Sautee potatoes,8755
Assorted French pastry,840
Sea food cocktail,8771
Cold: Corned beef,2273
Cold Lobster,7830
Butter Beets,5718
PRESERVED FRUIT,6743
Pickled lambs' tongues,8062
String Beans au Gratin,5717
Rum cake,1467
Fried Liver and Bacon,5767
Oysters a la Newburg,4226
Currant Buns,2763
Chilled Melon,765
New Peas in Butter,6583
Chicken with rice,6197
Homard,2522
Guava Jelly,8117
Calf's brains au beurre noir,1415
Broiled Whitefish,6934
"ROAST LOIN OF PORK, APPLE SAUCE",7669
Apple Cake,3735
Roast Spring chicken,837
Cream of Chicken Soup,7731
mutton chop,8096
Split pea soup,8550
Consomme Princesse,9107
French Fries,4494
Grilled Ham,7273
Kaffee-Hag,929
Eggs Poached on Toast,4248
New Dill Pickles,8494
Brioche,1339
Port Salut cheese,3232
Chicken Noodle Soup,9092
Pommes Chateau,9016
Gemischter salat,8588
Boiled Chicken,5925
Langue,1722
English Breakfast Tea,327
Young Hyson Tea,815
Lacrima Christi,1076
Fish Chowder,9286
SALADS,5594
Cold roast beef sandwich,8263
"Plum Pudding, Brandy Sauce",2401
Cauliflower in Cream,5459
Hash Brown Potatoes,4862
Consomme Printanier,3421
Water Cress Salad,7454
Head Lettuce,7687
"Clicquot, Yellow Label",345
Fried scallops with bacon,4432
"Veal cutlets, Breaded",8918
Sweet potatoes,8673
Butter Beans,7773
Fried eggplant,6213
Small tenderloin,7507
Strawberry ice,7972
Red beets,1536
Kirsch,6368
Corn Muffins,8907
Peach Jam,522
Small sirloin,6383
Raisin Bread,4610
Imported Roquefort Cheese,1815
Green Olives,7283
Clear Green Turtle Soup,73
Scrambled eggs,6473
Combination Sandwich,6234
Milk stew,3896
Spring lamb Chops,1491
WHITE BORDEAUX,2608
Mixed,6381
Sardines Sandwich,3199
Fresh Apple Cake,7108
Steak Minute,1265
Chester Kase,6963
Blackberry,1327
Young American cheese,6272
Orange Layer Cake,6638
Swiss Gruyere,381
Boneless Sardines,2129
White Rock Mineral Water,7034
Buns,1292
Haricots Verts au Beurre,8382
Poulet,5962
"Salt Mackerel, Boiled",685
Ham Steak,1066
Playing Cards,3148
Chopped Combination Salad,7476
Mixed Compote,7223
Preserved Figs,6538
Westfalischer Schinken,3396
Cream of Chicken a la Reine,8516
Decaffeinated Coffee,5590
Fresh cream,4007
Strawberry tart,356
Veal and Ham Pie,1357
BORDEAUX SARDINES,481
Tafelsellerie,2319
Fried Ham and Egg Sandwich,8341
Apple Brandy,5695
Pickled herring,8169
Canape de caviar,5356
Philadelphia cream,4656
Bran Flakes,3241
"Veuve Cliquot, Yellow Label",343
Gorgonzola kase,6567
Pan Roast Oysters,1124
Parisian Potatoes,8404
Fresh Caviar,5918
Oyster Cream Stew,9355
Baked potato,6325
"Ice Cream, Strawberry",7547
"Club Soda, Domestic",1595
Green salad,9497
Oyster pan roast,6145
Coupe aux Marrons,970
Rollmops,3009
Cookies,4315
Tomatensalat,8904
Sirloin,5888
Minced Ham Sandwich,5731
Celeri en Branche,681
Coffee cocktail,4472
Malaga,9221
BEER,6063
ORANGE ICE CREAM,4439
Stuffed peppers,375
Gibson,7952
Assorted relishes,3849
Essiggurken,1560
Potatoes Lorette,932
Peche Melba,302
Port salut cheese,935
Fried eggs,5446
Chocolat,2645
Stewed Fruits,573
Anheuser Busch Budweiser,223
Apollinaris Lemonade,4273
Broiled Blue Fish,7236
Mutton broth with barley,7771
Cafe Francais,5449
Pommery Brut,7276
Chicken soup with rice,913
Assorted Crackers,5129
Imported Swiss Cheese Sandwich,9120
"Cold Roast Beef, Potato Salad",622
CARAMEL ICE CREAM,4380
Cape Cods oysters,6536
Acidophilus Milk,779
Asparagus Vinaigrette,8495
Fried Egg Sandwich,8081
Anna potatoes,9527
Mushrooms,1195
chocolate cream pie,8255
Strawberry Jam,9270
Parfait,1189
WHISKEY,7448
Charlotte,3931
SALTINES,994
Tagessuppe,4543
Clams Casino,1810
Iced Cantaloupe,2170
Milk rice,2348
Potatoes Persillade,4935
Boiled Ham Sandwich,5486
Brandy Punch,596
Brotchen,773
Blue Point Cocktail,826
Choux de Bruxelles,796
Parsnips,628
Omelette with asparagus tips,7145
Fresh Vegetable,3133
Ice Cream and Cake,6697
Potatoes Hashed in Cream,6665
Bromo-Seltzer,1444
Galantine of capon,9009
Scrambled Eggs on Toast,2876
Half Broiled Spring Chicken ,256
Mineral Water,8464
Half and Half,554
"Ham, fried",2827
Ices,7353
Omelette Celestine,4071
"Boiled codfish, egg sauce",5030
Glace,9684
Chateau Potatoes,2390
Romaine and Orange Salad,7700
Italienischer Salat,8287
Jambon de Westphalie,8878
Chicken Soup with Rice,8243
Grape Jelly,5634
Broiled Mushrooms,2595
"Sherry, Dry",5837
Floating Island,3488
Broiled Fresh Fish,1305
Potage mongole,3123
Pommes Rissolees,9571
Cream of Celery soup,8895
Cream Dressing,187
Rum Sour,277
Minestrone,5404
English Cheddar Cheese,8764
Mushroom Omelet,8833
"Omelette, ham",7211
Broccoli Hollandaise,9167
Nesselrode,894
Tomates,422
Eggs au Beurre Noir,3305
Melon Supreme,933
Cold Smoked Tongue,7134
Celestine Vichy,1149
Cream Puff,9415
Orange Blossom Cocktail,5132
Consomme Colbert,9429
Potatoes French fried,8960
SWEET GHERKINS,669
Root Beer,7816
Asparagus Hollandaise,7397
Canteloupe,1388
Breakfast Rolls,3651
Paprika schnitzel,8884
Grape Fruit Juice,8126
"Milk, per Bottle",8543
Preserved plums,4339
California pears,1930
Bacardi Rum,648
White Rolls,5390
Jambon de Virginie,3422
Brandy Flip,4557
Cocoanut Custard Pie,7009
Grilled Tomatoes,130
Hot Turkey Sandwich,1192
Apricot Tart,3140
Apfelmus,267
Calf's Head a la Vinaigrette,4224
Vichy Celestins,7357
Smoked Westphalian ham,5786
Caffe,8337
Broiled tomatoes,9512
Gordon Gin,1934
Stewed Potatoes,465
Fried Halibut,4142
Cheese Straws,4757
Banana Split,5882
Buttered Carrots,9444
Kopf Salat,1545
Petit Gruyere Cheese,7829
Laitue,5704
CORDIALS,3858
Bologna,3575
Grand Vin Sec,1631
"Salad, Chiffonade",8140
Beverages,2450
Blackberry Cordial,559
Strawberry pie,1762
King William,785
Spaghetti au Beurre,4918
Eggs Benedict,6961
Shredded wheat with cream,1070
Hot Milk,6666
Sardines a l'huile,1180
Tuna Fish Salad,2440
English Cheddar,2159
Fresh rolls,4970
Baked Tomatoes,9041
Milkrice,2348
Frozen Egg Nog,6256
Broiled Mackerel,8868
Ice Tea,8144
Tortue Claire,5561
Apricot Cordial,2444
Peach Brandy,4868
Tomato soup with rice,865
Raspberry Ice Cream,7394
Angelica,1686
Potatoes Anna,7614
"English Plum Pudding, Brandy Sauce",9064
Hashed in Cream,6571
"Little Neck clams, half shell",7927
"Fried Filet of Sole, Tartar Sauce",2096
Stewed Pears,4852
Fresh Peach Ice Cream,819
Pastry,3709
MASHED POTATOES,7434
"Roast Prime Ribs of Beef, au jus",71
Boston Cream Puffs,9173
Plain Pound Cake,7541
Fresh Rhubarb Pie,8796
Consomme Paysanne,6806
Ox Tail soup,701
"Spaghetti, plain",5891
Rasher of Bacon,3018
"Asparagus, Vinaigrette",8792
Domestic Beer,1573
Almond Cake,8363
Small Onions in Cream,5477
2 Boiled Eggs,7795
Dr. Brown's Celery Tonic,6465
Crab meat au gratin,7549
Chicken Chop Suey,230
Yellow Chartreuse,780
Mayonnaise Dressing,9467
PLAIN LETTUCE,3494
Boonekamp,1543
Omelette au jambon,4646
Green Chartreuse,1826
Thon marine,5700
Potatoes Rissolees,6893
Ginger Bread,2075
Wilson Rye,8841
Mount Vernon,7462
Worcestershire Sauce,1099
"Veal cutlet breaded, tomato sauce",6411
Raw Tomatoes,5656
Junge Erbsen,850
"Broiled Chicken, half",4108
Salami sandwich,808
White Rock Lemonade,2902
Agneau,599
Gruyère,8487
LYNNHAVEN OYSTERS,2199
Chicken Pot Pie,6952
Salade d'anchois,6791
Pamplemousse,2751
Quail on Toast,4893
Whole orange,5992
Baba au Rum,6800
"Oyster stew, cream",8783
Compote of fruits,3277
Mulligatawny,6448
Glass Half and Half,9226
Consomme Madrilene,9055
Gilka Kummel,1233
POMMERY,2935
Three Fried Eggs,7436
Gurkensalat,5381
Cup of Tea,8555
Salade Nicoise,8939
Boiled Corned Beef and Cabbage,8387
Fried Eels,4075
lettuce salad,6476
"Orange, sliced",7231
Raspberry Jam,2629
Water Melon,5296
Confectionery,3444
Cold Roast Turkey,6121
Bananen,8064
Irish Bacon,456
Virginia ham and chicken,4473
Individual Milk,7160
Omelette aux fines herbes,8393
Oyster Stew with Milk,6379
"Eggs, boiled (2)",8375
Pineapple Preserves,7035
Gouda Cheese,3185
Schokolade,6122
Hot Biscuits,7923
Potatoes Baked,8282
Chateau Pontet Canet,7811
Veal Cutlet Breaded,8228
Cold Consomme in Cup,6402
Consomme with Egg,6307
Deutsche Pfannkuchen,676
Macaroni au beurre,6257
Punch,1890
Coffee Parfait,2012
Appetizers,8269
Cornichons,1593
Chilled Prune Juice,4337
Gin Daisy,3784
Onion au gratin,7902
Chicken Pie,1616
Florida Salad,5672
Calves Liver and Bacon,5474
Boston Beans,8544
Oyster Box Stew,7754
Jack Rose Cocktail,629
Haferschleim,2045
Chicken Reine,2359
Sherry Wine,2136
Chicken Mulligatawny,2021
Parfaits,7989
Assorted French Pastry,840
Lemon,1527
Chicken Hash on Toast,5420
Veal Kidney,1058
Fresh Fruits,3024
Head Lettuce Salad,8610
Clovisses,3119
Kraft Cheese,576
Water ice,7797
Apple Turnover,203
Fresh Baked Apple,7737
Bisque d'Ecrevisses,972
Sirloin of beef,9020
Lemon Cream Pie,8039
Artichoke Hollandaise,9167
"chocolate, cup",8430
Early June Peas,2397
Stewed Fruit,573
Assorted Meats (for 1),5458
Coulommiers,1585
Ballantine's Ale,9232
Buttered Beets,5718
Salade Lorenzo,8579
Savarin Chantilly,3416
